KẾ HOẠCH ĐĂNG BÀI THEO TỪNG NHÓM ZALO
"Nguồn: 01_TỔNG QUAN GR ZALO + các tab Lich_* | Viết ngày 18/06/2026 | Trạng thái: kế hoạch vận hành, chưa đánh dấu đã đăng"

Nhóm Zalo final,Nhánh vận hành,Đối tượng chính,Mục tiêu,Tần suất đăng,Khung giờ ưu tiên,Pillar xoay vòng,Lịch ngày mẫu,CTA/chuyển đổi,Nguồn nội dung cần chuẩn bị,Tab lịch chi tiết,Ghi chú cá nhân hóa
[N06] - MUA GOM GIÁ TỐT - LÀNG QUỐC TẾ THĂNG LONG,Mua gom giá tốt,Cư dân khu LÀNG QUỐC TẾ THĂNG LONG muốn mua chung tiết kiệm,"Tạo kèo gom theo khu, đủ số lượng và chốt đúng giờ",5 bài/ngày,"09:00, 11:00, 13:30, 15:00, 19:30",Mở kèo gom; nhắc số lượng; so sánh tiết kiệm; chốt kèo; feedback giao hàng,09h mở kèo; 11h nhắc đủ nhóm; 13h30 so sánh; 15h chốt; 19h30 tổng kết/kèo ngày mai,GOM + số lượng + tòa/khu,"Bảng gom, menu ngày, chính sách giá gom, danh sách đặt, ảnh giao hàng",Lich_MuaGom,Gắn tên LÀNG QUỐC TẾ THĂNG LONG và kêu gọi gom theo tòa/cụm cư dân
[N06] - MUA GOM GIÁ TỐT - MIPEC XUÂN THỦY,Mua gom giá tốt,Cư dân khu MIPEC XUÂN THỦY muốn mua chung tiết kiệm,"Tạo kèo gom theo khu, đủ số lượng và chốt đúng giờ",5 bài/ngày,"09:00, 11:00, 13:30, 15:00, 19:30",Mở kèo gom; nhắc số lượng; so sánh tiết kiệm; chốt kèo; feedback giao hàng,09h mở kèo; 11h nhắc đủ nhóm; 13h30 so sánh; 15h chốt; 19h30 tổng kết/kèo ngày mai,GOM + số lượng + tòa/khu,"Bảng gom, menu ngày, chính sách giá gom, danh sách đặt, ảnh giao hàng",Lich_MuaGom,Gắn tên MIPEC XUÂN THỦY và kêu gọi gom theo tòa/cụm cư dân
[N06] - MUA GOM GIÁ TỐT - INDOCHINE,Mua gom giá tốt,Cư dân khu INDOCHINE muốn mua chung tiết kiệm,"Tạo kèo gom theo khu, đủ số lượng và chốt đúng giờ",5 bài/ngày,"09:00, 11:00, 13:30, 15:00, 19:30",Mở kèo gom; nhắc số lượng; so sánh tiết kiệm; chốt kèo; feedback giao hàng,09h mở kèo; 11h nhắc đủ nhóm; 13h30 so sánh; 15h chốt; 19h30 tổng kết/kèo ngày mai,GOM + số lượng + tòa/khu,"Bảng gom, menu ngày, chính sách giá gom, danh sách đặt, ảnh giao hàng",Lich_MuaGom,Gắn tên INDOCHINE và kêu gọi gom theo tòa/cụm cư dân
[N06] - MUA GOM GIÁ TỐT - CHUNG CƯ FLC,Mua gom giá tốt,Cư dân khu CHUNG CƯ FLC muốn mua chung tiết kiệm,"Tạo kèo gom theo khu, đủ số lượng và chốt đúng giờ",5 bài/ngày,"09:00, 11:00, 13:30, 15:00, 19:30",Mở kèo gom; nhắc số lượng; so sánh tiết kiệm; chốt kèo; feedback giao hàng,09h mở kèo; 11h nhắc đủ nhóm; 13h30 so sánh; 15h chốt; 19h30 tổng kết/kèo ngày mai,GOM + số lượng + tòa/khu,"Bảng gom, menu ngày, chính sách giá gom, danh sách đặt, ảnh giao hàng",Lich_MuaGom,Gắn tên CHUNG CƯ FLC và kêu gọi gom theo tòa/cụm cư dân
[N06] - MUA GOM GIÁ TỐT - 173 XUÂN THỦY,Mua gom giá tốt,Cư dân khu 173 XUÂN THỦY muốn mua chung tiết kiệm,"Tạo kèo gom theo khu, đủ số lượng và chốt đúng giờ",5 bài/ngày,"09:00, 11:00, 13:30, 15:00, 19:30",Mở kèo gom; nhắc số lượng; so sánh tiết kiệm; chốt kèo; feedback giao hàng,09h mở kèo; 11h nhắc đủ nhóm; 13h30 so sánh; 15h chốt; 19h30 tổng kết/kèo ngày mai,GOM + số lượng + tòa/khu,"Bảng gom, menu ngày, chính sách giá gom, danh sách đặt, ảnh giao hàng",Lich_MuaGom,Gắn tên 173 XUÂN THỦY và kêu gọi gom theo tòa/cụm cư dân
[N06] - MUA GOM GIÁ TỐT - SUN PLAZA,Mua gom giá tốt,Cư dân khu SUN PLAZA muốn mua chung tiết kiệm,"Tạo kèo gom theo khu, đủ số lượng và chốt đúng giờ",5 bài/ngày,"09:00, 11:00, 13:30, 15:00, 19:30",Mở kèo gom; nhắc số lượng; so sánh tiết kiệm; chốt kèo; feedback giao hàng,09h mở kèo; 11h nhắc đủ nhóm; 13h30 so sánh; 15h chốt; 19h30 tổng kết/kèo ngày mai,GOM + số lượng + tòa/khu,"Bảng gom, menu ngày, chính sách giá gom, danh sách đặt, ảnh giao hàng",Lich_MuaGom,Gắn tên SUN PLAZA và kêu gọi gom theo tòa/cụm cư dân
[N06] - MUA GOM GIÁ TỐT - CHUNG CƯ LÂM VIÊN,Mua gom giá tốt,Cư dân khu CHUNG CƯ LÂM VIÊN muốn mua chung tiết kiệm,"Tạo kèo gom theo khu, đủ số lượng và chốt đúng giờ",5 bài/ngày,"09:00, 11:00, 13:30, 15:00, 19:30",Mở kèo gom; nhắc số lượng; so sánh tiết kiệm; chốt kèo; feedback giao hàng,09h mở kèo; 11h nhắc đủ nhóm; 13h30 so sánh; 15h chốt; 19h30 tổng kết/kèo ngày mai,GOM + số lượng + tòa/khu,"Bảng gom, menu ngày, chính sách giá gom, danh sách đặt, ảnh giao hàng",Lich_MuaGom,Gắn tên CHUNG CƯ LÂM VIÊN và kêu gọi gom theo tòa/cụm cư dân
[N06] - MUA GOM GIÁ TỐT - CHUNG CƯ N01 - NGĐ,Mua gom giá tốt,Cư dân khu CHUNG CƯ N01 - NGĐ muốn mua chung tiết kiệm,"Tạo kèo gom theo khu, đủ số lượng và chốt đúng giờ",5 bài/ngày,"09:00, 11:00, 13:30, 15:00, 19:30",Mở kèo gom; nhắc số lượng; so sánh tiết kiệm; chốt kèo; feedback giao hàng,09h mở kèo; 11h nhắc đủ nhóm; 13h30 so sánh; 15h chốt; 19h30 tổng kết/kèo ngày mai,GOM + số lượng + tòa/khu,"Bảng gom, menu ngày, chính sách giá gom, danh sách đặt, ảnh giao hàng",Lich_MuaGom,Gắn tên CHUNG CƯ N01 - NGĐ và kêu gọi gom theo tòa/cụm cư dân
[N06] - BẾP YÊU THƯƠNG - GIỌT LÀNH YÊU THƯƠNG,Membership / Bếp Yêu Thương,"Khách mua sữa hạt, người ăn healthy, dân văn phòng","Duy trì thói quen mua, mở/gia hạn thẻ và upsell gói tuần/tháng",1-2 bài/ngày,"08:00, 19:30",Hôm nay Bếp có gì; quyền lợi thẻ; thử thách 7 ngày; feedback khách; upsell gói,Sáng menu/quyền lợi; tối feedback hoặc nhắc gia hạn/gói tuần,"MỞ THẺ, GIA HẠN, THỬ 7 NGÀY","Menu thành viên, bảng quyền lợi thẻ, feedback khách, lịch giao hàng",Lich_Membership,Tập trung vào sữa hạt Giọt Lành và quyền lợi dùng đều mỗi ngày
[N06] - BẾP YÊU THƯƠNG - GIỌT LÀNH CHẢY MÃI,Membership / Bếp Yêu Thương,"Khách đã biết Giọt Lành, nhóm duy trì thói quen","Duy trì thói quen mua, mở/gia hạn thẻ và upsell gói tuần/tháng",1-2 bài/ngày,"08:00, 19:30",Hôm nay Bếp có gì; quyền lợi thẻ; thử thách 7 ngày; feedback khách; upsell gói,Sáng menu/quyền lợi; tối feedback hoặc nhắc gia hạn/gói tuần,"MỞ THẺ, GIA HẠN, THỬ 7 NGÀY","Menu thành viên, bảng quyền lợi thẻ, feedback khách, lịch giao hàng",Lich_Membership,Tập trung vào câu chuyện duy trì thói quen và nhắc gia hạn định kỳ
[N06] - BẾP YÊU THƯƠNG - MẶT TRỜI BÉ CON,Membership / Bếp Yêu Thương,"Phụ huynh, mẹ bỉm, gia đình có trẻ nhỏ","Duy trì thói quen mua, mở/gia hạn thẻ và upsell gói tuần/tháng",1-2 bài/ngày,"08:00, 19:30",Hôm nay Bếp có gì; quyền lợi thẻ; thử thách 7 ngày; feedback khách; upsell gói,Sáng menu/quyền lợi; tối feedback hoặc nhắc gia hạn/gói tuần,"MỞ THẺ, GIA HẠN, THỬ 7 NGÀY","Menu thành viên, bảng quyền lợi thẻ, feedback khách, lịch giao hàng",Lich_Membership,"Tập trung set cho bé, bữa sáng cho con và lợi ích tiện cho phụ huynh"
[N06] - BẾP YÊU THƯƠNG - BAN MAI THỨC GIẤC,Membership / Bếp Yêu Thương,"Người cần bữa sáng tiện, dân văn phòng, phụ huynh bận","Duy trì thói quen mua, mở/gia hạn thẻ và upsell gói tuần/tháng",1-2 bài/ngày,"08:00, 19:30",Hôm nay Bếp có gì; quyền lợi thẻ; thử thách 7 ngày; feedback khách; upsell gói,Sáng menu/quyền lợi; tối feedback hoặc nhắc gia hạn/gói tuần,"MỞ THẺ, GIA HẠN, THỬ 7 NGÀY","Menu thành viên, bảng quyền lợi thẻ, feedback khách, lịch giao hàng",Lich_Membership,"Tập trung set Ban Mai, đặt trước bữa sáng và gói tuần"
[N06] - BẾP YÊU THƯƠNG - BÌNH MINH RỰC RỠ,Membership / Bếp Yêu Thương,"Người ăn healthy, khách muốn lộ trình đều đặn","Duy trì thói quen mua, mở/gia hạn thẻ và upsell gói tuần/tháng",1-2 bài/ngày,"08:00, 19:30",Hôm nay Bếp có gì; quyền lợi thẻ; thử thách 7 ngày; feedback khách; upsell gói,Sáng menu/quyền lợi; tối feedback hoặc nhắc gia hạn/gói tuần,"MỞ THẺ, GIA HẠN, THỬ 7 NGÀY","Menu thành viên, bảng quyền lợi thẻ, feedback khách, lịch giao hàng",Lich_Membership,"Tập trung lộ trình healthy, gói tuần/tháng và feedback chuyển đổi thói quen"
[N06] - BẾP YÊU THƯƠNG - OFFICIAL,BYT Official,"Cộng đồng theo dõi thương hiệu, khách mới và đối tác tiềm năng",Xây niềm tin thương hiệu và điều hướng sang nhóm/menu/membership,1 bài/ngày,0.8125,Câu chuyện BYT; kiến thức sức khỏe an toàn; chiến dịch tháng; hậu trường bếp; vinh danh cộng đồng,"Mỗi ngày 1 bài trọng tâm: brand story, hậu trường, chiến dịch, cộng đồng hoặc kiến thức nhẹ","THEO DÕI, THAM GIA NHÓM, MỞ THẺ, ĐẶT MENU","Ảnh hậu trường, lịch chiến dịch, feedback cộng đồng, thông tin sản phẩm",Lich_BYT_Official,"Giữ giọng chính thống, tránh quá nhiều deal bán hàng trong cùng tuần"
[N06] - KINH DOANH KHÔNG VỐN - DÀNH CHO SINH VIÊN,Kinh doanh không vốn / CTV,Sinh viên muốn việc làm thêm linh hoạt,"Tuyển CTV, kích hoạt bán deal và đào tạo mini",2 bài/ngày,"09:00, 20:00",Nhu cầu kiếm thêm; deal có hoa hồng; bài mẫu CTV; mini training; minh bạch thu nhập; vinh danh,"Sáng mở nhiệm vụ/deal; tối bài học ngắn, script inbox hoặc vinh danh","CTV, NHẬN DEAL, HỌC, THAM GIA","List deal hoa hồng, tài liệu đào tạo, kịch bản chốt khách, bảng vinh danh",Lich_KiemTien,"Nhấn làm được bằng điện thoại, ít thời gian, không ôm hàng"
[N06] - KINH DOANH KHÔNG VỐN - DÀNH CHO MẸ BỈM & NỘI TRỢ,Kinh doanh không vốn / CTV,"Mẹ bỉm, nội trợ muốn kiếm thêm tại nhà","Tuyển CTV, kích hoạt bán deal và đào tạo mini",2 bài/ngày,"09:00, 20:00",Nhu cầu kiếm thêm; deal có hoa hồng; bài mẫu CTV; mini training; minh bạch thu nhập; vinh danh,"Sáng mở nhiệm vụ/deal; tối bài học ngắn, script inbox hoặc vinh danh","CTV, NHẬN DEAL, HỌC, THAM GIA","List deal hoa hồng, tài liệu đào tạo, kịch bản chốt khách, bảng vinh danh",Lich_KiemTien,"Nhấn 1-2 giờ/ngày, làm tại nhà, không cần vốn, có bài mẫu sẵn"
[N06] - KIẾM 20 TRIỆU 1 THÁNG VỚI AFFILIATE,Kinh doanh không vốn / CTV,Người muốn tăng thu nhập qua affiliate,"Tuyển CTV, kích hoạt bán deal và đào tạo mini",2 bài/ngày,"09:00, 20:00",Nhu cầu kiếm thêm; deal có hoa hồng; bài mẫu CTV; mini training; minh bạch thu nhập; vinh danh,"Sáng mở nhiệm vụ/deal; tối bài học ngắn, script inbox hoặc vinh danh","CTV, NHẬN DEAL, HỌC, THAM GIA","List deal hoa hồng, tài liệu đào tạo, kịch bản chốt khách, bảng vinh danh",Lich_KiemTien,"Nhấn lộ trình thu nhập, case thật, minh bạch hoa hồng; tránh cam kết quá mức"
[N06] - VIỆC LÀM THÊM DÀNH CHO SINH VIÊN,Kinh doanh không vốn / CTV,"Sinh viên cần việc làm thêm, học kỹ năng bán hàng","Tuyển CTV, kích hoạt bán deal và đào tạo mini",2 bài/ngày,"09:00, 20:00",Nhu cầu kiếm thêm; deal có hoa hồng; bài mẫu CTV; mini training; minh bạch thu nhập; vinh danh,"Sáng mở nhiệm vụ/deal; tối bài học ngắn, script inbox hoặc vinh danh","CTV, NHẬN DEAL, HỌC, THAM GIA","List deal hoa hồng, tài liệu đào tạo, kịch bản chốt khách, bảng vinh danh",Lich_KiemTien,"Nhấn linh hoạt ngoài giờ học, có hướng dẫn từng bước và sản phẩm dễ bán"
[N06] - MẸ BỈM BÁN HÀNG ONLINE TẠI NHÀ,Kinh doanh không vốn / CTV,Mẹ bỉm muốn bán online tại nhà,"Tuyển CTV, kích hoạt bán deal và đào tạo mini",2 bài/ngày,"09:00, 20:00",Nhu cầu kiếm thêm; deal có hoa hồng; bài mẫu CTV; mini training; minh bạch thu nhập; vinh danh,"Sáng mở nhiệm vụ/deal; tối bài học ngắn, script inbox hoặc vinh danh","CTV, NHẬN DEAL, HỌC, THAM GIA","List deal hoa hồng, tài liệu đào tạo, kịch bản chốt khách, bảng vinh danh",Lich_KiemTien,"Nhấn kịch bản inbox, ảnh bài mẫu, không ôm hàng, không cần mặt bằng"
[N06] - HÔM NAY BẾP CÓ GÌ?,Menu vận hành hằng ngày,"Khách muốn biết hôm nay có món gì, đặt theo ngày/tuần/tháng","Chốt menu ngày, tăng đặt trước và upsell gói tuần/tháng",5 bài/ngày,"08:00, 11:00, 13:00, 15:00, 19:30",Menu sáng; menu đồ uống; vote/quà/menu; gói tuần tháng; chốt ngày mai; feedback,08h menu sáng; 11h đồ uống/đồ ăn; 13h vote; 15h gói tuần/tháng; 19h30 chốt menu ngày mai,"MENU, ĐẶT, THÊM, MỞ THẺ","Menu ngày, tồn kho, bảng gói, danh sách đặt, feedback giao hàng",Lich_HomNayBep,Đây là nhóm chốt vận hành chính; nội dung cần cập nhật theo menu thật mỗi ngày
